id,is_contractor
f2ee8aa1-6df2-4707-a5bf-45d8c2094265,TRUE
955d0272-abae-4913-b1f6-2f424d52ccab,FALSE
86d956ea-df08-428c-be72-d2612fb810db,FALSE
b3e7b004-6a33-4240-b651-98f87faca1a5,FALSE
80eae5d1-8236-4ba9-bf31-41b6b398582b,TRUE
91c11d4a-c2e8-49a9-af06-d5158707a09e,FALSE
840becad-9d73-4191-991f-29cc71c8cf8f,FALSE
14329f04-fe59-4357-91c4-0a6ae95cac8b,FALSE
08ef1417-2b7c-4e48-924e-35c7809f320f,FALSE
33bbcba2-fb9e-42e7-a6e9-da04dbb0d36c,FALSE
3ef0a277-6c2d-47ac-b568-ae34382b6532,TRUE
7c743b93-3386-41d5-9901-e128b2f4ee3d,FALSE
ef600eb0-3c4e-40d7-9b90-0b60ada93e57,FALSE
73fc8c2b-cca7-4086-a0ed-60e41b2b7ae8,FALSE
1beb5c2d-4995-4d2b-99fd-3db9e615f0ee,FALSE
30d5bd0f-2caf-4c8c-80c6-86543e36a2c7,FALSE
2d03e7b2-7318-4c32-90c4-9dc875d77648,TRUE
3c63833c-7671-4e1c-b723-c7610f8abca4,FALSE
a6ecf942-ee26-4c45-9f98-a13226a610ae,FALSE
baa894d2-d680-4089-93e1-2ab87420f9b6,FALSE
c5e2adc6-c246-490b-ad26-bdb428eadaae,FALSE
6a3fe3c9-a9f0-41d9-8d48-73955c635c92,FALSE
cf10eddf-3868-42c1-8d1d-d0ba34fcae0c,FALSE
388b7fcf-41ea-430d-b2fc-942c07f40fbe,FALSE
87a91a53-1acc-48b7-b5a4-4327422b6fb3,FALSE
36a71f35-a05b-4cb7-8b6b-94bf1b2e4539,TRUE
5c1d260a-6b25-4c50-87b6-36482a5ce440,TRUE
7ec96cab-5f50-4937-9081-2973e31c1923,FALSE
57dc2581-856c-4f37-89cb-5a550d1fa3a9,FALSE
eaf29103-be0f-469b-884d-39c31dacbb88,FALSE
ae887dcd-2213-4ee5-9e5e-dd482d200b50,FALSE
5361c4b9-09ef-43b5-bdb8-ea515fefefd1,FALSE
27d199f6-34b5-4471-aff7-eb7128d18c77,FALSE
b38628a6-8ad9-464a-ada5-b3d93647e8c6,FALSE
4b26e040-dd85-41b9-ba53-6e741050a669,FALSE
eaef3dca-ed35-40a0-8dc0-2338b9b517e7,FALSE
0570c25d-6eb0-4890-bf61-740487d6ba43,FALSE
1ee9fc6b-2323-43e3-ab87-f7e171b115a2,FALSE
f4862f97-8968-4d33-880e-97aaf400b3cd,FALSE
ee172f52-6331-493e-8197-66360f1771fc,FALSE
49cc13f0-442c-4e1a-91d1-8faf98aa6f9f,FALSE
72a75ee1-20ab-4ece-a905-5368d7b9ec7c,FALSE
adf1d48f-b510-4286-9a65-d6b017825ab9,FALSE
2b88ec47-76e2-4a3a-8e74-73023143ad47,FALSE
d17995e7-27cf-4388-abf7-760c433b2a8f,FALSE
a4ed0a5b-3bd8-4af9-8730-8cda89bc8540,FALSE
4f6c6923-9f09-457b-9fea-e15b5b1c8bdc,FALSE
48e8da4a-921d-4079-9a27-615116eaa8a3,FALSE
948d1033-7664-4209-8591-f8ef64c1bcba,FALSE
be3f756c-f240-4eaa-ae01-07633d42ea39,FALSE
90cf53cb-799d-45d6-84df-7e3aff97cabc,TRUE
9d121a83-05e2-4523-ad06-11b4909d49bb,FALSE
a2e0c9fe-3ded-467d-b14d-45f00be1371d,FALSE
340a08eb-f4ee-4e37-9d13-c046fb97e2a9,FALSE
0b8f2f76-5169-420c-8b9c-f77ff9c70a33,FALSE
11d9b915-23c9-4f62-9277-566d4723693e,TRUE
7b4bde42-af23-40fb-8dba-a11759556be4,FALSE
6447e211-4839-4fa5-a1be-a56efc4e7feb,TRUE
b2ba096b-20a1-46e5-ae01-c520cb23029f,FALSE
5c0dff34-c815-45a2-a4e9-8c436ccd1117,FALSE
6852e4c0-937d-42fb-8335-45c54bae34e9,TRUE
a05956ce-1b64-4d5b-8115-8281a3d27e69,TRUE
d37df0b9-9619-4572-a695-631f1e698342,TRUE
dc3ecd65-d47e-4c77-8214-6e7cec5571d2,FALSE
93004bba-5552-4a6f-8fca-efda81e8b58c,FALSE
dadfd280-28c7-408c-9e65-b9b80eaacbe2,FALSE
a682a979-48ba-4d74-b873-5b9f02b5d9f6,FALSE
8672cf05-8cf0-4d54-9c4a-85de2212d341,FALSE
9f495f3a-ad64-4eba-9333-51d843a4d744,FALSE
39e28328-e6b5-4cc1-97ae-e07f66b39a69,TRUE
e0fe5fee-e796-4a16-8547-c0b494804c99,FALSE
f6917ea5-98cb-4eb4-9fb0-8c591aead4fd,TRUE
6ce03584-18a4-462d-8905-b6f5e8ce5309,TRUE
4924f8d5-613f-48dd-b80f-8729a11094bf,FALSE
c9014b65-f7d7-45da-9824-e4996a24fbd0,FALSE
5624b1e3-21e3-469d-863e-a8e28ca77612,FALSE
08a6c6ce-190d-49ff-a664-e4ee1fd489ef,FALSE
33f27d79-0e0c-440d-ab16-9452630c0290,FALSE
1105d23d-54e4-4e00-a10a-ae3aec33decb,TRUE
bd238c26-082a-4caf-acc4-00b264c796b6,FALSE
101722db-0a44-4aad-a3fd-49382075f192,FALSE
1cbaaa8f-6724-4b90-8f9b-e3b9f6f31ddd,TRUE
5a1cd5dc-1229-4c30-b5f8-67ca77bb9471,FALSE
ef9ec9a8-db3a-4b57-a7ca-0065de6eafcf,TRUE
a5b9b399-5a41-416b-bf88-4f91333cb032,FALSE
9ca0f2d3-aa68-4a0e-a543-f55619fc3dcc,TRUE
8e4705e1-75c1-49f7-907d-05aea57989c5,FALSE
6c25397f-4291-47e8-ada5-efab8a05bb56,TRUE
bf3a431b-c8ca-4fd8-ac88-740adfa5f63e,FALSE
128bc391-e9d7-4135-9f1e-eba41a251c8d,FALSE
e7aedc1d-f3e6-4b88-8fee-e22ddc587a3c,FALSE
8ac09d3a-6256-42b4-b07b-586ce954e58b,FALSE
a1c21b2c-36d9-46da-ad8a-051036bdf8d9,FALSE
c8dd51fb-cd0f-4aed-92bd-7f6a05404503,TRUE
e3d9efea-d338-4754-866f-dccf670501e9,FALSE
904d820a-fa70-483e-8a3e-5abec47a7e23,FALSE
24d911ae-c73b-4acc-b8c2-f501c56306f4,FALSE
95899b49-c218-4bf1-9fc8-927002302a37,FALSE
e1d19d85-3679-40c2-a865-0f6fa984fe85,FALSE
9db642f3-83bc-4535-9ec8-67a84629eabf,FALSE
ad424c2d-9fb4-46ab-a726-74ec27de788a,FALSE
c8e652a4-c78d-4c16-98bf-fdfa0fc45a70,FALSE
5031c7c6-c959-483e-9d71-3a6c57e07620,FALSE
c4cb3f35-0be8-4a0d-bdf6-5d5f3354b3c8,FALSE
021a18fb-e260-4bdc-8286-3be9aee23203,FALSE
135aaa7c-f47b-4257-a124-a93a51635dfe,FALSE
b0c0ca50-6c7a-48e2-80d4-a1211491a729,FALSE
ce38bcfe-54a6-473e-a950-fa7b77a5c09d,FALSE
721e7d91-a411-44d2-8ee9-9a4cb36caf03,FALSE
6fcd404b-ae2d-4ad7-aa00-43df1e2c5a51,FALSE
cf5c263d-91bc-440b-b20f-11c4d63811d5,FALSE
48e20798-01df-4bf5-8f57-97a62e628541,FALSE
64339294-92ae-4382-8734-77b5952e2f20,FALSE
af0455a1-ac47-4856-8f1a-d7267b30f7e1,FALSE
a5463ddb-7889-4536-b04b-8a33dbb60be8,FALSE
f3260da3-4b0c-4acc-81e7-33a99a176ead,FALSE
8e1e43a4-3c05-478e-8230-8a10ecc63791,FALSE
1a53967f-296e-4f9c-8390-cbaa61286866,FALSE
93dcbff6-c8f0-475a-9ddd-996915595c1c,FALSE
feb9dbbb-2c2e-491e-b929-5ddd148b58f4,FALSE
d7d4a384-3a30-4411-8564-472e27c2e1f0,FALSE
d2446264-3427-4cdf-aec4-5f9360823d90,FALSE
0e0b622c-10e9-473f-9433-86d33aba54ea,FALSE
78eae9ff-14a0-42dc-bee5-1303b5d6bc20,FALSE
0976102d-8c58-4e17-876a-94946623ed32,FALSE
f05a373e-a8e4-4745-8089-86ebd442a132,TRUE
aaf0fc6e-6b69-484b-95c2-611f1526a02f,FALSE
90aef1d8-0864-4d6e-b033-c5681de32520,FALSE
899157bf-c9a6-420d-9fba-f5d1c796d94d,FALSE
03d32f53-7337-4a06-a896-d24109dff987,FALSE
923cfea9-cc42-4809-be86-8776f07ab328,FALSE
d2ca8035-099d-4d2d-a92c-389ea82b2923,FALSE
51524fd2-c9c6-4f78-85a4-c702f8e4b937,TRUE
86e5f140-7712-4aa4-a47f-456f004f2a74,FALSE
16985012-0760-4990-8686-49af5fabe254,FALSE
5ce8a961-9d89-4dfb-baff-37ba28090e0a,FALSE
692faec1-231c-44c6-93e5-c1a52cbdcec5,FALSE
04ae4b7f-1b0a-4c9c-b7a8-c71da2f7d54b,FALSE
995bfda0-e13b-4c19-8c19-ab61e041fa8c,FALSE
b1b9e5a4-7a56-45da-9c56-d03409c2f1fe,FALSE
94470d36-cbc7-4224-bd28-c1bf3858d177,FALSE
b1b172f7-dd80-4541-9bc1-27ec526deadc,FALSE
01360af7-c75a-4ef8-b575-155e97a38a2a,FALSE
8f38cb6e-5860-45e5-aa1e-9751e5b6d0c7,FALSE
2eeb599a-0e89-4736-8927-80ce07338da2,FALSE
86c4a0d5-63dd-4f49-af86-07c25244d524,TRUE
50f3514a-7de2-4557-815a-31fc4423c911,FALSE
daeb51fa-c944-40e0-9d03-c43a33ddab08,FALSE
b7d08a7e-5e28-4b02-8ac8-1c72b8450a4c,FALSE
946ef328-71ce-4056-9d51-55932cb22c08,FALSE
ecb47a5e-c246-4ea1-be5f-9d2cba757b0d,FALSE
cee93b07-2ccc-46e2-837a-cb5a806f0282,FALSE
eb1cfc38-ee95-42a1-b26b-2f89f06ecfa6,TRUE
4722c1a8-940b-4414-af5d-bf8c4066eba8,FALSE
c2fbc91e-4abe-4451-bd21-966226525dac,FALSE
f2aa11f3-a85a-4847-8959-e29e8e64b06f,FALSE
6caa753e-36d3-4a6a-ac36-130ce4a10f2f,FALSE
d0b3a730-39bf-4b75-91e7-6c67af90c5ca,TRUE
feb54f37-4924-421b-8940-4ca6dec9f8ae,FALSE
0803e8a0-33f3-4a06-99a1-ce8fa9b4f8af,TRUE
f1a88456-4fc8-40bd-a1ee-5160b1e4f14f,FALSE
e46ccf57-db64-472a-a97d-946050c18bd0,FALSE
e5739720-8e07-4f30-8826-5a80c91770bd,FALSE
5ea0ce5c-f46e-4170-8ffe-4ca6ff2f308a,FALSE
6bcbe278-7fa2-420f-be03-2dbc52cfae0f,FALSE
205f7c14-2f79-43a3-9c4b-8a6344e426c2,TRUE
abc2a1c8-ff83-482c-a1ec-c0441aca2b55,TRUE
0eb95614-74a9-4f43-b2c2-c4b160603d38,FALSE
b8ffebdb-2624-471a-88aa-fe103671e906,TRUE
e87150e0-dbca-4439-b474-7f1a6aced96f,FALSE
e84375ef-d2ec-4aae-90e1-716bede81733,FALSE
98aab0f7-6841-41ae-ab0c-8779c7bf275b,FALSE
b36eef1a-f20f-41c5-a0bc-b09d89b65fac,TRUE
52dd4c43-7328-4779-bb70-1c0784c9909e,TRUE
9248796c-889f-4bd6-82d6-0940692ea0db,FALSE
0ba6d0a3-173a-493e-8e7c-e57873fc5ba5,FALSE
680850a6-2771-4b9e-82dc-334021b7d451,FALSE
21df8e1f-b801-4f3b-90ad-949914305579,FALSE
3ae047f6-bb11-4a3b-aa8d-d3ac1dff5dfa,FALSE
18ea53a3-e130-49ac-abb7-250ac73ac53a,FALSE
f33ef85b-78f6-4a1a-bea7-28e2ce18238f,FALSE
6b6b2f97-fd26-4059-a4b3-054ae3c0e3cd,FALSE
10a8fc8b-e820-4201-ab11-1b7f16d54cd3,FALSE
e8d8e39f-dbea-460c-ae06-97f450cda06c,FALSE
acb1b07a-d260-4e95-84ae-466f216f4bfd,FALSE
1cb9d072-728b-46b4-9fff-376990fb7ae2,FALSE
963f854f-681e-4e69-91c3-295d24a7275b,FALSE
3b3ce9cb-6cf1-447e-af01-c6fcc9466059,FALSE
0182022a-d0f2-43ea-80ab-5a592f884ebe,FALSE
0f0a9471-e9ba-4731-8c6a-a2f2e2b40a1d,FALSE
d242fd52-6461-4b75-9823-232530cfa017,FALSE
a1a18cee-6191-4a91-b980-4dc22a7befb9,FALSE
30f9fbf6-e90b-47c7-b678-7c0a54e8b930,FALSE
7f0b8e5a-921e-4566-b023-419dd8789e46,FALSE
4219a55b-f68b-4a91-8a1c-9a2861f69761,FALSE
47ef5e02-6e5b-4ca5-8932-57ba9bf2a7f7,TRUE
8b18b3b6-5659-4083-843a-0927f19e2e96,FALSE
da653d2c-6da0-4885-97eb-212a8ec8618c,TRUE
573ffba3-d269-4061-911e-b649c21002f4,FALSE
7b3560ac-aac8-418a-99dc-b6eb7de9338f,FALSE
800c8a51-80a3-41f2-a73f-c259fae19e1e,FALSE
9609f8b5-0137-4a24-b86a-a1c6a6e04130,FALSE
957682f2-fe59-498f-9b95-4f14b9fc006b,FALSE
c859c310-f71f-4979-883e-e3a5f68e11a0,FALSE
75471b87-9ef3-4f0d-a2bb-961f9fb398e4,FALSE
ca2064d4-2b48-44b4-929f-2f38d78448b1,FALSE
6ccde9bd-1b36-486b-b3d3-e7e21c1ce780,FALSE
f19d85cd-a5e7-42f2-a091-ec3bb638182b,FALSE
961d2fa4-55f8-4e35-bf88-096e7c2f434b,FALSE
2b5a922d-4beb-4262-8f8b-8f713436ecb2,FALSE
89bd5530-81db-4d7e-b9b0-cd3e9359d420,FALSE
b6c807b4-8cb0-4e6b-99c9-8f3eaf17cd4c,FALSE
1ffe248d-5ec9-4ed6-ac81-7c625b99702d,FALSE
43e61bcf-585d-40ac-bea6-405edbad00fd,FALSE
8483b85f-77a9-4dc6-aa04-da2039b2aa83,FALSE
cfb2fccb-ee6c-4dd0-b7b1-820049cda63e,FALSE
5ccdc630-7aa2-4bf6-8adc-9b17b8361a05,FALSE
7d3d1f19-f84e-4fc5-8b7f-428d9c03482f,FALSE
04ad3234-8139-429c-a261-af4014e302fb,FALSE
7646f25b-c1b7-4651-a6fa-fc4fc3ddadbd,FALSE
889f9aa9-550c-4e17-8576-e0dedd6b723e,FALSE
933697c6-1fb7-408d-8b80-23e4d1e0d646,FALSE
7a25152a-ddae-409f-9f23-7837db5c1dd5,FALSE
5222f416-6e01-4492-9fb6-53f5379b8c5a,FALSE
15fbe7c6-a49c-42a2-af11-a73dc02b2d3a,FALSE
e8560958-6fd3-4b18-a1d3-65afdf36386b,FALSE
4273b134-b60f-4a7d-a337-7195e2b4c2c0,FALSE
0084da15-5fd1-448b-bc08-7a455feab795,FALSE
dab98afc-17e1-40c2-aa8e-147c1c2b3255,FALSE
27cc0b42-e305-4f70-b7d4-0a61c016f3b2,TRUE
ee534b98-e0ab-4fe1-969d-569976448ed8,FALSE
bbed26a2-7410-4fb3-bddc-16cd99242ee7,FALSE
01e89780-85cc-4552-ab67-bef62ccb4d86,FALSE
34e1a306-9c2d-41a2-8db3-8ebaae09c623,FALSE
39aa6ed5-7e49-4e1d-91fa-d0ceff736246,TRUE
8dc53e5e-543b-4a7f-b95e-008b21685d24,FALSE
1f146b0e-007c-4034-93b3-669be9fcd445,FALSE
4634e30f-95ae-4746-b533-e4979d2bc245,TRUE
b0c443ff-3f9d-4bac-b0fd-0be7b33678f0,TRUE
994ca404-1281-4931-93cc-8ae69c282e56,FALSE
b0e99ec9-b337-4e07-82b7-2cc8af2280f2,FALSE
69d3c980-afaf-4530-8015-a7b1f7abb958,TRUE
da5e8a4c-74ff-4591-897d-cf32274d77ac,TRUE
496757eb-59a5-4481-9f48-5d0061716aa5,FALSE
36f4be73-78d3-40ec-acba-b61a1b79d839,FALSE
705583dc-2650-4c0f-bee9-72168ce3815a,FALSE
ea1583f1-d35b-43d7-a9d5-bfd7731edd84,TRUE
f1e1f6f8-45c7-4186-bd94-34846b8811db,FALSE
dc055ec8-216c-420c-9442-4995e4533940,TRUE
8d05251e-f09e-4b25-97d8-199d7b92709f,TRUE
1addf8b4-0544-41e9-81f2-c79ff877a4ed,FALSE
bcecbc39-743f-4f3f-8b14-a31bca203a45,FALSE
707e3123-871d-48d4-a903-9ad7763bc232,TRUE
a58595fa-1857-4ef1-89e7-0f579ca0a3b9,FALSE
8b082dec-e7e3-479d-809f-91468b095889,FALSE
8a515eea-8456-433f-99a5-863db465cb73,FALSE
dcc039f4-cb6e-4a0b-9cc7-f8fd1f6fca1e,TRUE
6e09d548-ba7d-4a39-96e9-e4660f839c49,FALSE
83fa28a8-87fe-48a6-816e-9e01c97d983a,TRUE
13f68722-1f40-4919-852d-dfdc6ddcddb4,FALSE
800b60f6-f7d6-4a7f-a1a0-c1bb88d030df,TRUE
ac59f7ee-e03c-41f9-97da-380dd2f77944,TRUE
5355f1a8-55d3-4a7f-aa6c-29cfcaa4c896,FALSE
0f08f1cd-6293-4fce-ac59-2ad6d6cbf44e,FALSE
e8c636da-84a6-4ca2-88f6-2e7593715f68,FALSE
764225fc-cbde-4b95-960a-9282e7c0298a,TRUE
577b0f23-29ea-46f5-b174-b7466eafc97e,FALSE
2ba0ad3d-1564-47d7-aebf-7edc2d3b994e,FALSE
72c40389-78ed-485f-9806-3fa1080a55f1,FALSE
9f6f0fac-a7d7-43bc-b037-6c69513d22f2,FALSE
aceb5e1b-5162-443e-b70a-ebb869bb1fb8,FALSE
5f6a3267-593f-4c7a-b092-a37d3b74ae3b,FALSE
44ac7177-71ed-41e7-a18d-412a7c5eafa2,FALSE
e2a903ac-97c9-4472-985f-6dda73ae92a8,FALSE
3fccd18c-7b05-442d-943b-cae139307d29,FALSE
6eaa9ddc-6d40-4b04-bc38-8ffa27bac1c6,FALSE
fa60aeb5-e9a8-411d-9b3f-28962755b780,FALSE
2ed55f56-d06a-4991-b637-23b554f494bc,TRUE
467d423b-f8e1-4037-b5da-043dbf8658b4,FALSE
9b847f4e-91ba-4fe2-8517-0d9a1637f6ef,FALSE
427338a0-9924-4f60-8e8d-eef0d72b86ee,FALSE
5328d084-e98c-48eb-b141-57f6a4a1262b,FALSE
39954537-acf7-4e25-a088-4547dc0a5452,FALSE
a3513e26-6293-4fb8-97af-fd67570b6ad1,FALSE
27f822e9-d044-4671-b158-b3cf30b88b23,FALSE
3ffa608e-619d-4940-a141-c72a3d729ffb,FALSE
c2a3c0e1-baff-48c2-91a9-5565c072052d,FALSE
5731459d-b368-4190-af8f-32b879333de9,FALSE
ad9fd00a-f692-4025-ba10-0e27abdacbf1,FALSE
c4a91c59-b8ec-4656-bd59-05c22b1bdebe,FALSE
d0fd663c-27a4-4423-803c-d8320f5c4f3d,FALSE
f67d49e3-6ba4-486a-abf2-64402efcbeba,FALSE
256bd99c-4bb9-4b20-9371-19114e764bc2,FALSE
309ca670-6b7f-4091-b70c-e808c3d2a18a,FALSE
723c6b29-cc46-44c8-9ea6-51449a99e38f,FALSE
239c0059-26bd-43c7-91bd-b713025f8102,FALSE
fda3ffc4-f16a-4a1a-b6ce-8f2475536c09,FALSE
dd2a66d0-50bc-4a2c-90d9-0c17f1e89b80,TRUE
6f73cf49-ba8b-4592-9e2f-7bae9be3a3ee,FALSE
e14abef9-4564-4f7f-b1dc-ed0f312a56c9,FALSE
299fc3ad-d672-4f27-a619-d34f7c5e8016,FALSE
da8631ec-157d-44ca-b859-559df3222eda,FALSE
d2df1808-bced-42ca-91c2-c1572bd060f8,FALSE
cf0d9c1f-2bfd-4e2e-8ff6-b1a19a9b0b81,FALSE
2fda3353-bbc5-4a22-8978-d5ee98b736a3,FALSE
3a2a0416-f9bf-48d7-aebc-00b8c63de44b,FALSE
1a30ef29-afac-49da-9fab-59f0b1fa1b9d,FALSE
ab7c17ad-629c-4bf5-92af-0a6a62f9a146,TRUE
952edf33-5159-4749-a451-75d8afb97638,FALSE
2d2c9a4a-972a-4eaa-9dd8-132159d303e7,TRUE
7fb61b8a-6597-4311-a639-2c81f1cbc210,TRUE
45d7dd66-bd34-4f3d-91a8-1231587501cd,TRUE
5277f8f9-4fe6-4ae0-9e96-44a3f65fa373,TRUE
0e0de9fd-1092-422a-b10f-2b2d095a8eb6,TRUE
5ea7fe38-79d5-458c-be35-fefd642223ea,TRUE
33c5d333-3f0c-4135-97c3-a8ef0bc83cb7,FALSE
e3966e66-7b3d-483d-902c-266724ee0045,FALSE
251fba32-77d3-4d65-925e-ddf0e49bf949,FALSE
25ee5dfc-dd50-4b8d-b27e-704a04702a76,FALSE
d5e6a129-7748-42c9-a84b-378941bc9798,TRUE
a9e6729c-092e-4a67-80fa-e84a88a7d37e,FALSE
f73efeab-adf1-472b-9e86-4c11b6f7ea5f,TRUE
6334dcd8-c997-4f91-902c-a39f1f4c5949,TRUE
62c3f6ab-fd02-4b56-81be-bf79b7cb2a33,TRUE
143778ed-2476-4d8b-90f2-47836523637b,TRUE
85679ede-da6c-419d-9f8b-d24b4a168a91,FALSE
bf54de4d-c1d9-4831-bb83-c80f72ed54e4,FALSE
eb094f99-f7dc-47a1-bb91-b1f5c75842a1,FALSE
279b23a3-3257-49fe-8dd9-39a925377973,FALSE
5bc3ed97-04e2-4848-9777-edda4b1dfc62,FALSE
b21f8462-5dc2-48b9-bc22-685bcb661fdc,FALSE
69700089-dde1-4e7a-8f06-b95e4cbd8e4f,FALSE
65411d2d-be29-4450-87a3-3f8fc3f5a662,FALSE
363ca954-7be5-4073-a2c2-5a368f2c6119,FALSE
90bb1e95-c43a-48d3-8073-42fa8914cc1c,FALSE
6eeada5b-2fe4-4976-9f65-9838f668397c,FALSE
f6270f26-e4b2-4385-b9a5-6978798c2fc1,FALSE
c8135a06-8d67-47b4-b7e0-e7e683e0d5eb,TRUE
6f8940b4-5d6a-463b-92f2-954fe52f8ae5,FALSE
283c330d-69b6-4a6f-8f1c-2c0e9b8026e9,TRUE
7ed39f9b-165c-4106-b402-15a8deeeb0e6,TRUE
3c354d81-2c94-483e-a45b-89e6b57c2843,TRUE
806edfab-3835-4d7e-9ee8-219aaed0b2cc,FALSE
68d0c94c-cc48-4c2f-8ffc-fbd4fb6b822d,FALSE
a1b0fa3e-915b-4e68-8ddc-175a98b23a13,FALSE
d51c4f7e-cf62-4942-b163-31aa1fec4bda,TRUE
0fb02157-66b7-4adc-8cb2-52928f75c661,FALSE
46cde2a7-531a-4cc0-81ed-cacb04572962,TRUE
67d1f2f8-7679-457e-ac0e-a1504892a11f,FALSE
e52d8ae4-d5c6-4c35-a649-2633a972f38e,FALSE
b2396009-e96c-4b51-9642-39359727a2cb,FALSE
96fafce3-311b-492b-9b27-e705d17ebf8e,FALSE
e81fbb45-0805-42a5-b126-3d7599bccec8,FALSE
ea8f9dbf-9d69-4161-9190-918cf2e0f9f0,FALSE
4cc4166e-859d-4f37-93d4-26c90f10f45b,FALSE
111a5f21-c744-4ab7-b246-97d16a3998d3,FALSE
497caa27-6ada-4c3a-8ddc-c21f8d3bb46c,FALSE
61d0879e-328e-4dee-bf36-916e9ff0ee37,TRUE
c4bc0a25-bc39-4eaf-98c8-bce760abe0c4,FALSE
e94a4334-1a22-4b77-bd11-bfae1a668695,TRUE
9b138671-ca53-447b-862b-c8202d099627,FALSE
ab511bd1-95db-4d7a-a94a-c3b913c47860,FALSE
01c8c189-4b31-4583-882b-36f57f8edf2b,FALSE
eed877fe-77ab-46fd-8936-abab10f40358,FALSE
ad44211f-e127-4ab4-95b7-8580165fa1da,FALSE
42153b4c-7ead-41ad-9081-3dce8fc31e3f,FALSE
009b6a66-9211-41ea-86c9-aadcf6828a9e,FALSE
f0126d19-7f43-4467-a11a-2d98181fe36f,FALSE
3f51c592-228f-4ef8-8af0-7b3f6cdde773,FALSE
7cbcf85e-94c8-465e-bfa1-047b4c8123f6,FALSE
8778902d-6d5e-463f-bfd5-abeea45afbe4,TRUE
e7dff565-0be2-4384-9ec8-77bba0ee7720,FALSE
cee77f72-803c-41c2-b32e-9a25de2cf180,FALSE
412b5fa8-4f75-4261-a803-499fafa31444,FALSE
2c4a5da4-6c02-485e-abb0-3ac172ab444f,FALSE
51d371bc-4ca4-459c-aa0f-d1fcf9d3061c,FALSE
c19d548e-4cb7-4461-b67a-93b3c90031a2,FALSE
eab8e87c-f537-4e2f-9b1a-1393babbe78c,FALSE
79194581-14fc-468f-a50b-d06648f93218,FALSE
78bb1855-617b-40bf-92ad-25f643b4a018,FALSE
3b71eb24-27d8-4249-851f-c164cb73ec8e,FALSE
99ad2fb5-fb45-4251-b3d5-48b61754fda4,FALSE
8c2052f2-44f8-48b1-800a-04c1866d311f,FALSE
ede7f522-71fd-4211-ba83-7096e611f1c3,FALSE
a5f65bf5-6f46-44aa-8594-26425b6ce16e,FALSE
e81a35a3-b936-495d-9012-8aa7414e5069,FALSE
3cbb013a-7b31-4c38-859c-ea461b9304a2,TRUE
8f2467d2-2ef4-42f0-95b2-99cfc4cfba56,TRUE
2d99741a-ca51-4322-9170-9bad1f0ffa89,FALSE
462355b4-8fa9-492e-96d8-435f472d1d2a,FALSE
d3a627ed-e24f-40e0-b943-cda8f97322b8,FALSE
4575eefe-021a-4b0f-b728-ec40dda8525b,FALSE
1118c98e-e9a9-420e-9fd8-10b9b6d58ece,FALSE
fb9dd392-0baf-42c5-9e4d-c53133c7bf5e,FALSE
7dddc3b9-e0ad-466e-9058-9a106c29fdfe,FALSE
6895f47e-23b7-4576-8beb-3f27bc8da57e,FALSE
c2ecc591-1502-417d-91da-11b29828cb60,TRUE
dab6077a-c9da-4e75-95c1-6c7b74494db6,FALSE
9bc54958-33a4-43d4-9c99-6dcf41b8b7ae,FALSE
e0fe3cea-b7ae-4e32-a366-8084cd09b232,FALSE
270ce6fc-752e-4ff5-a92b-224247a7c7fc,FALSE
49235d0b-d652-4998-b2ba-fbd624883830,FALSE
6fb864f8-dfa4-4e67-bb9a-aa5d8a137115,TRUE
93e7b9c1-23a3-419b-8c4a-c3b6fc396f5f,FALSE
8193201a-60a2-46b2-968a-54c1e990df4b,FALSE
8308d227-653d-4448-8652-209498a5ffd2,FALSE
b6789f71-4408-4898-a38b-7421cc6c2b1a,FALSE
cab4c448-3c9c-4eb7-b207-f529b9971530,FALSE
9f0b8d96-b992-4b54-a942-0e4a22a56be3,FALSE
d3d1e899-6503-4a36-8684-5b2c0addba76,FALSE
4e34190d-f4be-4f62-ab73-cff99b150d22,FALSE
78fb3269-cdca-4be2-928b-5840cf7aaa1b,FALSE
588703a4-555b-4dc5-9fae-fecb75a28346,FALSE
3acce3d9-4f5a-4a2a-a7db-cf3fc4d0c27b,FALSE
1b090990-3df7-4659-9ab4-e822cfb43ae3,FALSE
5aff543e-4e65-458b-8434-e6ca0134c50d,FALSE
345ceefc-4cd9-4dfc-8490-d4137f687317,FALSE
ce3800e2-6b5b-46cd-8d3d-225e91e03a44,FALSE
0bbacb9b-a5b4-4042-ab48-568fd10295ac,FALSE
846fb552-7de5-4144-96e2-e10b75324a43,FALSE
8458d786-968d-4dc0-b588-772e644a0451,TRUE
821dd624-3027-41b0-993c-a48a63d179d7,FALSE
10fd9838-27b5-482c-8010-d4eca73ca5b8,FALSE
9312f280-a8e3-4d31-bf23-385558ee3772,FALSE
33305125-7626-49de-bb94-9eab691d6a36,FALSE
4f44f44f-3400-4f0e-ba74-e395d3247db7,FALSE
90c8d1f8-cc3f-45b2-a20b-a2143aa1ff2f,FALSE
aa297bb3-b72a-4a21-af8c-d3950a2174f0,FALSE
7b68c7fb-27a7-4bba-bd75-b5509f48b6ca,TRUE
bf07212d-61f7-433c-b747-b0d6d6694671,TRUE
89f492c4-a9cd-4374-88f8-c637085bab8e,TRUE
ed27ccdc-0db9-4a27-95e8-801c2f7c9997,TRUE
4c9e07f1-7cf6-46c0-a0df-bcecc136a44c,FALSE
